,t0,m0,mw,x,y,z,area,dt
238287,1085566014250.252,8.888671732559746e+20,7.899225,509323.967164,5242970.485838,-8100.0,8228680703.394348,199.46630859375
238304,1085643728674.8066,4.6236137053933085e+19,7.043321,869517.747606,5628507.449849,-12600.0,588877552.721982,21.0272216796875
238410,1086040766186.208,1.0451320475418586e+20,7.279447,587816.683458,5276898.324239,-13000.0,1171127999.425102,25.3341064453125
238684,1087352944853.5427,4.4988661360484925e+19,7.035402,786040.443923,5391887.524428,-16051.948052,867832723.453026,30.4029541015625
238748,1087563005214.3969,1.6665579231363927e+20,7.414547,753486.970194,5405538.810498,-13000.0,1457974566.587805,21.8951416015625
238846,1087962384790.9023,8.252995207114965e+19,7.211074,588490.883481,5282716.432844,-13000.0,905953011.032592,24.895263671875
238852,1087991703141.2003,5.7423100599077765e+19,7.106058,215208.099048,5041853.321236,-13000.0,675538008.772041,22.884765625
238980,1088606822172.6578,5.932899406618872e+19,7.115511,561986.939069,5265734.316632,-13000.0,776282655.803779,20.711669921875
239148,1089311451905.9683,9.12072391468525e+19,7.24002,648285.164595,5242595.792208,-13090.909091,929793098.759509,36.678466796875
239555,1091024476223.1901,1.0531426197937395e+21,7.948325,512201.312683,5241879.479746,-12600.0,8388514063.92239,186.08984375
239585,1091125840305.3081,2.8235825903019917e+20,7.5672,757683.679543,5363807.522121,-12272.727273,2454137617.432528,56.41650390625
239641,1091286921841.6302,6.8121240545081295e+19,7.155522,1032317.121959,5903402.842334,-10500.0,868354855.71934,20.3875732421875
239784,1091817754823.2406,4.510426470210001e+22,9.036145,1056809.083715,5705317.591952,-19792.207792,120099989388.82195,300.01171875
239832,1091817768537.1438,7.129898840710405e+19,7.168722,910281.840985,5674108.849528,-6300.0,1143195626.516643,37.891357421875
240053,1092374329769.0082,1.861556377966303e+20,7.446584,720662.613848,5312327.346017,-6000.0,1517249565.825419,38.7001953125
240258,1093740160136.7482,6.520548062007746e+19,7.142856,599611.079901,5273548.933622,-6000.0,696219950.937785,17.703125
240259,1093740738738.9512,1.211645863427182e+20,7.32225,584496.894296,5290425.169019,-12600.0,1092623390.588303,22.3797607421875
240315,1093954597736.5399,1.9112667332297585e+20,7.454214,175989.094526,4950108.390548,-19000.0,2266204840.034949,49.5596923828125
240346,1094170430302.9967,3.0518507460524486e+21,8.256376,70783.755243,4657094.255398,-19500.0,15895303462.979649,100.7088623046875
240347,1094170430648.3502,9.245426255244472e+19,7.243951,96765.18095,4776104.107686,-14400.0,903238193.080306,31.445556640625
240616,1095708517514.111,5.8831493578129e+19,7.113073,514888.614127,5245855.3755,-9900.0,884684122.183755,27.674072265625
240638,1095777915296.7482,6.384148645061086e+19,7.136735,523569.174117,5253652.009979,-5000.0,886706203.062286,29.9683837890625
240681,1095970629178.5731,5.747152214285399e+19,7.106302,587692.060765,5211762.199221,-13000.0,796887271.509607,29.8175048828125
240702,1096055767426.1676,7.452676354378865e+19,7.181542,173580.707512,4965970.86553,-11428.571429,927258150.593623,26.361328125
240811,1096764377439.8604,1.3657777948610763e+20,7.35692,672780.752934,5309381.637412,-12600.0,1359729442.058825,23.2384033203125
241062,1097985074687.5779,1.2830122431880034e+21,8.005487,210228.690986,5025418.009995,-12600.0,8047541007.95195,147.4556884765625
241225,1098837643871.1823,9.554658296240679e+19,7.253477,577888.715369,5273792.295745,-15000.0,1245283571.320858,37.362548828125
241302,1099184001596.0392,1.6873735551241814e+20,7.418141,650898.095685,5285761.926236,-8000.0,1520800473.795851,36.2686767578125
241573,1100346075324.3892,5.388685944654484e+19,7.087655,513357.513905,5246650.14682,-7200.0,719725102.348146,21.974609375
241615,1100472284994.234,9.450601876065542e+19,7.250306,770706.196859,5376796.268713,-13909.090909,1222681306.918755,40.62744140625
241768,1101039781681.3464,3.672997764616003e+20,7.643347,801433.213221,5380982.593972,-13090.909091,4301586254.697498,44.313720703125
241788,1101119141252.974,7.51378059088711e+19,7.183906,137833.43211,4980622.892967,-5142.857143,827273060.203279,22.5791015625
241965,1101887442232.529,5.11924864691351e+19,7.072804,850325.132227,5484398.984884,-5400.0,514105843.918898,22.662353515625
242071,1102371582436.8276,6.0914518454200074e+19,7.123147,557939.464568,5274131.068599,-10800.0,837659899.862971,23.54150390625
242096,1102490536121.2922,7.289084902427307e+19,7.175115,194182.069041,5008093.763739,-6300.0,965198610.870202,31.13671875
242098,1102491795044.9487,4.269618191546622e+19,7.020259,718985.423126,5329255.068955,-11454.545455,596323016.357924,21.18310546875
242119,1102553251939.642,8.959112506632854e+19,7.234843,605375.804095,5286547.498349,-13000.0,920257680.088671,18.618408203125
242236,1103265927633.3433,2.695045276569543e+20,7.553711,80570.731568,4820088.279225,-5500.0,2210141171.03023,39.783447265625
242243,1103282098829.3206,4.254239693326321e+19,7.019215,992713.473801,5820955.01133,-8250.0,481193170.56311,15.4873046875
242351,1103817764861.8643,8.61006486414239e+19,7.223338,765721.636114,5327389.266702,-7500.0,902394303.915744,26.93310546875
242367,1103866531203.6602,4.017934461377106e+20,7.669335,608263.752703,5311213.076057,-9000.0,3344786085.800394,43.614013671875
242447,1104256117670.293,5.96845446481094e+19,7.117241,196236.619996,4988742.218425,-14857.142857,798566859.739203,21.172607421875
242544,1104728741466.7532,7.568270684510906e+20,7.852664,137776.017509,4913239.896559,-19000.0,5033117649.294251,56.54345703125
242563,1104800443376.95,1.2237072801068428e+21,7.991785,230120.195617,5044121.013448,-9900.0,8417622678.961094,153.7646484375
242592,1104858681608.0093,7.838310576872602e+19,7.196148,581236.418519,5262958.427221,-3000.0,801463762.166121,21.646484375
242800,1105776055477.2244,5.331251108634356e+19,7.084553,536025.387832,5256125.859315,-9000.0,877073310.760516,29.5908203125
242831,1105889417431.1633,7.543286315186284e+20,7.851707,946374.719985,5523811.54305,-17610.38961,6703133072.31583,55.325439453125
242849,1105929944944.0725,5.480563723754575e+19,7.09255,199192.772101,5011670.570175,-11700.0,705531514.972918,25.089111328125
242854,1105936010585.4172,2.5078525294781134e+20,7.532868,758729.759229,5407956.551007,-13000.0,2315586943.704152,58.6279296875
242937,1106285220145.605,1.848946303250466e+20,7.444616,650656.866168,5286424.698887,-12000.0,1485867186.870511,33.8876953125
243159,1107273735613.8499,5.754547225168492e+19,7.106674,263705.308704,5086105.443436,-9000.0,756687403.692355,23.058837890625
243180,1107349462628.4702,2.3254885872226576e+20,7.511009,1169054.072479,5859218.445493,-19480.519481,2666769347.526802,44.446533203125
243283,1107755838362.126,1.1638388863267645e+20,7.310595,495810.76765,5112176.67833,-11700.0,695118277.988926,25.380126953125
243364,1108034285017.2222,4.011940931580319e+19,7.002236,804758.452473,5351258.843895,-14000.0,614331459.113793,26.617431640625
243585,1109028536407.3738,1.6635619229965946e+20,7.414026,166206.68335,4945179.950864,-18000.0,1709187394.67144,27.92919921875
243620,1109177596707.743,1.8406651241778583e+21,8.109983,785716.684926,5392825.847522,-16207.792208,12483717500.342432,87.132568359375
243719,1109463705731.2563,2.655803845795234e+20,7.549464,734637.913039,5345903.454427,-9818.181818,2537356587.457413,45.480712890625
243759,1109673492986.9795,9.360940164525119e+20,7.914213,511009.156448,5243582.055298,-9000.0,8510417101.235756,203.5908203125
243865,1110122093369.212,2.3532385455536939e+21,8.181111,25822.209078,4431427.207505,-18500.0,15867028390.113388,201.64208984375
243885,1110207650946.3665,5.300713636090047e+19,7.08289,401500.77254,5059607.103226,-6300.0,472547145.934402,18.214111328125
244164,1111614833581.172,4.492901407417239e+19,7.035018,786982.129334,5359851.047622,-5727.272727,538098880.991059,20.05810546875
244246,1111936484944.548,1.859141897665131e+20,7.446208,569896.843064,5270430.703907,-12000.0,2109780665.929965,32.211181640625
244418,1112637326836.3523,2.7968097812210064e+20,7.564442,224644.856206,5055400.103741,-9428.571429,1883575702.981213,35.030517578125
244518,1113109305095.034,5.460372242906149e+19,7.091482,1028328.295776,5890559.469336,-6750.0,704552962.293377,16.781982421875
244597,1113554364854.0342,1.8689623892361232e+20,7.447734,658968.453381,5288743.090625,-13000.0,1473275952.68278,32.738037109375
244599,1113563996441.9834,1.743634655431997e+20,7.427637,170468.66112,4996639.928062,-13285.714286,1587248724.72382,47.060546875
244645,1113695092336.766,1.297023794892027e+20,7.341965,381712.739529,4916377.234208,-13090.909091,1005712793.030894,25.5966796875
244684,1113888901431.8386,6.257705986215483e+19,7.130943,459002.285646,4904406.57844,-11769.230769,610871268.685764,18.91650390625
244872,1114695910215.2534,1.0218623275336636e+21,7.939595,512961.269106,5241800.196484,-13500.0,8404742651.098633,203.74560546875
245098,1115682265703.0798,7.621883918229756e+19,7.188042,542129.207263,5257872.167763,-14000.0,861572047.546844,16.91796875
245322,1116767428279.1257,9.560174892074443e+19,7.253644,584496.894296,5290425.169019,-12600.0,1061381272.070732,28.657470703125
245477,1117432688894.861,6.598940828146792e+19,7.146316,627566.266379,5285255.02031,-14000.0,1062821819.850449,34.83056640625
245586,1117865130454.4756,1.5144194057381675e+20,7.386831,778925.888134,5375854.440114,-3272.727273,1722948163.096965,49.253173828125
245718,1118350258915.043,1.7822566963012275e+20,7.43398,810863.130198,5373876.641842,-11220.779221,2441006881.720289,45.45849609375
245741,1118451902617.6292,6.865801092435396e+19,7.157794,557371.044751,5277944.907474,-4500.0,937244436.945668,24.91015625
245787,1118686571837.3464,1.0026819168997823e+20,7.267442,678883.318155,5322821.349625,-13000.0,951102280.633196,20.40576171875
245932,1119289103390.739,7.656648827853249e+20,7.856026,509817.000212,5245284.63085,-5400.0,7310917073.668674,197.192626953125
246051,1119681677060.054,1.093987563213857e+20,7.292675,198121.403413,5010546.393599,-10800.0,1173364261.920435,32.056396484375
246135,1119992919136.329,8.469288371992968e+19,7.218565,791342.640015,5384327.500572,-8398.268398,891459299.554023,24.030029296875
246172,1120138110328.152,1.384206587748783e+22,8.694134,968377.859597,5507230.98808,-13246.753247,41391269783.59569,147.548583984375
246251,1120357666718.6577,8.728441894920525e+19,7.227291,948658.471694,5623815.63476,-12000.0,789323534.642798,17.445556640625
246271,1120454502606.521,1.3394644769406866e+20,7.351287,172531.569406,4967221.179638,-10285.714286,1420378839.265119,32.214599609375
246275,1120470796924.2207,4.375748914397568e+19,7.027368,601254.998842,5280487.385022,-7000.0,546936036.392299,14.924072265625
246377,1120978168617.0627,1.8891283575019982e+20,7.450841,651287.837467,5286346.618645,-11000.0,1655846317.264513,33.858642578125
246540,1121762564634.0078,2.2126627410574492e+21,8.163277,1170625.725308,5858034.120138,-19168.831169,12669115279.226303,87.11376953125
246584,1121855982718.774,7.635242519035198e+20,7.855215,140924.823938,4917246.429444,-19500.0,6368890847.252512,88.8154296875
246873,1122941538045.3726,7.62934964845244e+19,7.188325,1031303.382738,5903557.926434,-9750.0,984185579.489281,16.225830078125
246969,1123431314972.2703,4.30516242274735e+19,7.02266,1032305.103116,5864531.473042,-7500.0,811282190.996584,39.0361328125
247021,1123645100863.7893,1.6914381840635084e+21,8.085504,24849.321091,4422366.27253,-19000.0,13393744933.006798,218.066650390625
247067,1123864554507.8738,1.707598032621351e+20,7.42159,611687.20377,5311733.533718,-13000.0,1622632101.550371,43.28271484375
247069,1123867485913.0085,4.806751116026805e+19,7.054568,692454.551707,5345732.767336,-8000.0,637004510.253943,23.814453125
247103,1123960495785.7913,5.640387168709158e+19,7.100873,594428.483227,5370395.92872,-8100.0,521353272.024277,14.403076171875
247302,1124834185664.1074,4.843991066315859e+19,7.056802,171776.33072,5033528.646492,-5571.428571,597398018.946639,26.992919921875
247321,1124932528502.3376,1.441248803001561e+20,7.372493,169606.189075,4944516.90308,-19500.0,1596144926.057101,33.205322265625
247397,1125364420767.0298,1.1134966143411521e+21,7.964459,514292.536009,5246706.663276,-8100.0,8168197093.486566,161.896240234375
247454,1125561923218.7205,1.1001317370730106e+20,7.294296,759777.400474,5408442.115607,-13000.0,1260989147.024377,25.115478515625
247514,1125816443838.8247,1.1730673939131154e+20,7.312882,559826.703578,5264917.983929,-13000.0,1683444476.763748,43.147705078125
247654,1126368118097.1074,1.6144972578154457e+20,7.405358,775195.990772,5377170.970277,-9000.0,1682523999.444168,47.03466796875
247762,1126805088947.7031,5.52632714957264e+19,7.094958,1052041.399959,5892434.892907,-3750.0,579659885.620985,10.716064453125
247777,1126874132621.3965,2.0151763306783634e+20,7.469542,654546.764491,5363650.457801,-12600.0,1669280027.527591,41.13818359375
248036,1128095620878.2266,5.8080125001584614e+20,7.776018,76903.87768,4732952.599312,-14000.0,4443305615.016208,69.83740234375
248087,1128261003064.754,5.1722845761488314e+19,7.075788,188729.520027,5050165.781217,-4285.714286,636012718.199057,28.566650390625
248190,1128745619181.1555,2.095260282139176e+20,7.480825,651408.452226,5286015.232319,-9000.0,1614428639.629662,31.305419921875
248388,1129676628271.8782,9.901638301501823e+19,7.263805,195340.860814,5009170.798455,-7200.0,1162843241.137604,36.1259765625
248455,1130072428273.3018,8.582720452019943e+20,7.889083,514549.670141,5244947.571269,-10800.0,7421125543.645182,190.8994140625
248552,1130506250578.2905,6.490308137307558e+19,7.14151,567161.423202,5283015.244175,-5400.0,874617977.273647,28.465087890625
248639,1130912783305.1094,1.489408938941607e+20,7.382009,582249.113783,5281544.424821,-12000.0,1405425366.82459,37.590576171875
248780,1131448452204.8096,7.620706795068714e+20,7.854664,796070.736739,5386412.216227,-14337.662338,6711710264.99209,49.103759765625
249217,1133337010161.938,3.701296242380161e+20,7.645569,938516.455837,5529733.169825,-19168.831169,4273003635.24776,73.239013671875
249284,1133593299674.964,1.0983616905849056e+20,7.29383,197104.594307,5007551.017986,-11700.0,1221104203.443113,32.26708984375
249334,1133838542461.2979,1.8505726859722837e+20,7.444871,668159.931962,5307087.744447,-11700.0,1700292967.720901,38.621337890625
249480,1134415371441.7866,2.5078378863579642e+22,8.8662,1056809.083715,5705317.591952,-19792.207792,70430974238.18948,243.529541015625
249504,1134415372586.5942,4.952390426239062e+19,7.06321,1078110.823084,5868430.664418,-4500.0,652203419.026907,17.089111328125
249571,1134416112108.6934,4.965321107547463e+19,7.063965,882088.313404,5646504.720919,-9900.0,575409667.725676,19.341552734375
249736,1134783494853.5732,4.506150255124034e+19,7.03587,715348.144864,5330982.273563,-6000.0,637948052.608111,13.684326171875
249778,1134986187134.809,6.510437511293362e+19,7.142407,576952.907906,5261231.228954,-3000.0,769006112.84827,30.58837890625
249829,1135246055903.6746,8.064327457170143e+20,7.871045,510680.700771,5242038.980535,-10800.0,7458236360.910717,176.03759765625
249960,1135787823315.3367,1.5682790138113258e+20,7.396949,720662.613848,5312327.346017,-6000.0,1485337556.746037,42.592041015625
249962,1135794227084.347,9.863653021801308e+19,7.262692,629345.477525,5285300.385267,-13000.0,1177372170.588134,29.411865234375
249985,1135879176007.5603,2.824062868106931e+20,7.56725,595045.931974,5215163.502032,-6187.5,2968280864.048577,39.138671875
250169,1136713350908.803,1.800308445783617e+20,7.436898,776705.447495,5376467.794261,-6545.454545,1766561722.178074,42.8896484375
250224,1136951932044.77,6.9696773075460465e+19,7.162142,541031.010865,5257515.636312,-12000.0,841939761.789132,15.971435546875
250252,1137034761080.8438,7.486938402725567e+19,7.18287,187473.978584,4826529.573489,-4500.0,887508037.300743,48.052001953125
250284,1137177820340.0051,1.4337712968590436e+20,7.370987,799672.226484,5350812.303972,-13000.0,1245265168.43981,27.359375
250486,1138086702688.139,6.04176646059201e+19,7.120776,139015.425039,4971473.244474,-8067.460317,845688029.761036,24.13232421875
250721,1139257830650.228,4.936285074814888e+19,7.062267,596724.82258,5273588.648669,-3000.0,644322900.373129,22.417724609375
250729,1139270478520.4888,8.43183141023572e+20,7.883948,175989.094526,4950108.390548,-19000.0,6603121931.291187,106.6923828125
250759,1139486951021.4136,7.849127185285287e+19,7.196548,655655.399743,5318315.328472,-4000.0,793279269.834142,18.1962890625
250761,1139491473518.9578,2.193186719149684e+21,8.160717,77947.91106,4710346.52445,-17500.0,14045642446.312126,165.6005859375
250794,1139610250602.4395,2.763627155364355e+20,7.560986,779753.832605,5396624.825848,-17298.701299,3466071442.268379,60.353759765625
250809,1139654978347.497,7.961254064202436e+20,7.867321,194177.63724,5009016.527444,-5400.0,7253469299.610246,203.7744140625
250877,1140016428901.0947,1.3145027524345258e+20,7.345841,145255.848032,4840459.183501,-12600.0,1069757533.180847,30.695068359375
250945,1140307236787.8394,1.3240691528636395e+20,7.34794,511276.778889,5241187.692759,-12600.0,1345683511.703032,31.5263671875
251225,1141476698540.1704,1.4485972688057985e+20,7.373965,180990.332202,4962415.064064,-17142.857143,1513625282.777434,36.54248046875
251408,1142285225398.856,1.6614721287411404e+20,7.413662,651167.222709,5286678.00497,-13000.0,1462742055.620499,40.48779296875
251422,1142354394848.2324,1.344172365475474e+22,8.685637,992991.850022,5496394.197165,-9350.649351,40040556610.65732,176.99072265625
251529,1142670158709.7124,2.3745522088464872e+20,7.517054,583623.79775,5289669.595993,-12600.0,2226082357.747018,45.744873046875
251666,1143369160990.9717,2.9653158207794486e+20,7.581381,661275.40215,5372662.427179,-11000.0,2642228917.350413,70.2412109375
251871,1144397081995.9785,8.263684508891391e+20,7.878116,194720.281836,5010956.16909,-4500.0,7651800067.533892,215.17333984375
251890,1144514294973.2844,4.898351421476929e+19,7.060033,186558.759397,5013422.222324,-13285.714286,689109290.422023,21.169189453125
251935,1144776387972.947,1.6484658580024777e+20,7.411387,610550.87385,5311529.648266,-13000.0,1637177558.026564,43.21142578125
251959,1144869259388.697,7.939459869587517e+19,7.199861,509220.922094,5246135.918626,-3600.0,931914846.815141,24.105712890625
252018,1145191329390.3857,1.948560924604928e+20,7.459809,87465.141806,4747796.130302,-19000.0,1952550865.153054,34.327392578125
252159,1145928724037.2305,1.9329262685204355e+20,7.457477,775924.984601,5377248.257155,-8181.818182,1877637734.78949,47.861083984375
252187,1146007987246.2441,5.138855792854819e+19,7.073911,615521.857754,5284442.963406,-13000.0,718233969.035815,20.513671875
252240,1146258964465.851,1.091988872124906e+20,7.292145,526536.046605,5309366.730917,-12600.0,1105401276.032087,33.009765625
252449,1147125934965.6917,5.759883544827016e+19,7.106942,559826.703578,5264917.983929,-13000.0,829947028.964604,21.570068359375
252791,1148733524167.913,1.1090233295814931e+20,7.296627,1180055.642285,5850928.168008,-17298.701299,1512779248.24127,31.5419921875
252994,1149420312796.2925,9.996890920314612e+20,7.933243,193585.990923,5008945.051515,-4500.0,8403514892.508272,212.69580078125
253049,1149669418169.1226,1.9399395335082266e+20,7.458525,717429.773161,5311084.605784,-6000.0,1547798023.016025,33.897216796875
253055,1149678317616.015,6.78381406048534e+19,7.154316,1031303.382738,5903557.926434,-9750.0,790936833.243161,13.467529296875
253093,1149810351797.7234,7.353073850301261e+19,7.177646,1013472.230947,5621786.127329,-9642.857143,787020730.552874,25.90771484375
253177,1150195346739.9915,4.700022514793014e+19,7.048067,890001.859925,5626863.920332,-7200.0,591123526.094087,22.464111328125
253537,1151765307920.1926,2.3682747991450888e+20,7.516288,653705.956943,5363879.287815,-11700.0,1638503672.028039,37.66748046875
253565,1151830580176.3638,5.447568623387535e+19,7.090802,1034960.535688,5872689.540598,-12000.0,649001253.780925,18.655029296875
253889,1153190515016.5354,5.178885890829041e+19,7.076158,193585.990923,5008945.051515,-4500.0,764543234.832564,31.79736328125
253972,1153503187971.8555,4.233877761281666e+19,7.017826,796311.90555,5386610.257106,-7532.467532,563171686.363211,16.403564453125
254137,1154228362822.5283,4.287527073506367e+19,7.021471,560969.196205,5268205.186057,-12000.0,630718481.86708,23.300537109375
254194,1154461368820.5977,8.961520732561177e+20,7.901588,513100.379773,5248409.238827,-4500.0,7806448874.266242,193.91552734375
254438,1155380425256.2932,4.138434703854335e+19,7.011224,585637.271607,5276134.454279,-13000.0,604065843.860348,18.472412109375
254480,1155530764757.1392,2.775080210532327e+20,7.562184,175989.094526,4950108.390548,-19000.0,2950789928.635356,47.8818359375
254546,1155796907653.3,8.431845933275804e+20,7.883948,831618.375978,5357542.089132,-7012.987013,7239199230.085968,64.335693359375
254578,1155973292875.283,7.731472517319958e+20,7.858841,935373.150178,5532101.820535,-19792.207792,6716529342.82681,59.3291015625
254612,1156053181287.0847,4.0465675611482856e+20,7.671391,769948.977718,5373477.782104,-11454.545455,3882258109.702075,79.71435546875
254775,1156857509414.4182,4.830155234308587e+19,7.055974,1025176.05785,5896236.79145,-3000.0,629421677.041989,25.191162109375
254780,1156862024699.066,8.03572055998176e+19,7.20335,543766.395797,5258437.271952,-9000.0,1016916479.881943,21.3427734375
254786,1156869809945.5327,7.352244086258793e+19,7.177613,194744.782696,5010022.086231,-5400.0,816768708.632892,23.687744140625
255024,1157954055682.5222,6.583655362033157e+20,7.812311,104657.631552,4842739.635401,-17500.0,4828943453.098363,62.26025390625
255068,1158126869325.0444,6.920599661244408e+19,7.160096,609806.538037,5275194.914167,-12000.0,737344399.726453,14.327880859375
255112,1158363562852.5579,1.1953660303533679e+20,7.318334,758729.759229,5407956.551007,-13000.0,1314055277.27776,24.388671875
255123,1158400221979.95,3.093993623957024e+21,8.260346,83555.80351,4719469.14286,-20000.0,16665977398.894094,131.027587890625
255200,1158835753715.8792,4.643070230733599e+19,7.044537,391065.279712,5070582.32095,-11000.0,454933748.840012,22.183349609375
255427,1159859586143.7334,9.323547970289323e+20,7.913054,512201.312683,5241879.479746,-12600.0,7961557505.85324,183.08251953125
255461,1159980685926.6008,2.5546795956507935e+20,7.538224,635195.276666,5301419.918905,-13000.0,2286208171.133502,32.878662109375
255563,1160375706550.2761,8.120612177214267e+19,7.206393,538122.728129,5264406.426256,-9000.0,1004360544.734388,27.744384765625
255697,1161083923407.5327,5.405792309550922e+19,7.088573,200212.134245,5015585.56814,-9900.0,703341152.190727,22.123291015625
255866,1161839627180.9143,1.0775995933396664e+21,7.954972,1225192.984698,5812578.676832,-7948.051948,7484548640.956481,70.65625
256184,1163237146181.1223,5.4757780924160336e+19,7.092297,1052915.884178,5893187.861655,-3750.0,581642102.786993,12.80322265625
256208,1163319345010.2578,1.833678271803548e+20,7.442215,654356.205445,5282774.897032,-11700.0,1498553376.112123,38.570556640625
256215,1163326444422.051,6.346331850505077e+19,7.135015,1000385.453428,5778016.168653,-7500.0,1265432757.288925,41.813720703125
256376,1163911413407.0898,4.488454243730878e+19,7.034731,808043.583536,5375306.969458,-11688.311688,881724739.072721,27.95556640625
256404,1163992927470.741,5.055445656367348e+20,7.73584,514292.536009,5246706.663276,-8100.0,5184638011.642706,157.8173828125
256445,1164190106242.7227,9.503583416254901e+19,7.251925,786272.996455,5236393.204919,-9818.181818,936694856.65605,36.773193359375
256729,1165285224454.305,1.3210419083545066e+20,7.347278,581847.160191,5288194.34533,-12600.0,1271772849.330471,29.5791015625
256996,1166325274976.4502,2.0179857434440794e+20,7.469945,611687.20377,5311733.533718,-11000.0,1677344953.386684,39.199951171875
257006,1166360537395.3306,2.012954911077282e+20,7.469223,716771.381816,5326883.480352,-13090.909091,1857703090.026204,44.52197265625
257085,1166609669727.2537,5.476591687043548e+19,7.09234,783611.213203,5348977.062103,-12000.0,664444992.90631,23.298828125
257158,1166892152149.0156,5.873342476779515e+20,7.779257,217663.569537,5034793.481014,-9000.0,3908499721.255815,71.273681640625
257259,1167252112015.2024,5.8979851478837035e+19,7.113802,538818.082614,5256855.739512,-12000.0,849500177.433194,25.017822265625
257345,1167546977512.0603,2.06305697847401e+20,7.476341,719889.664793,5367717.26256,-13000.0,1825384999.791217,40.95703125
257356,1167573300301.9087,5.654879718758545e+19,7.101616,801300.21048,5351057.443017,-14000.0,670837639.581894,17.870361328125
257436,1167902378961.007,4.045480321604665e+19,7.004647,1012238.746121,5493172.390966,-4836.363636,559482523.039262,27.00244140625
257518,1168337194074.3123,3.984285785349919e+19,7.000234,720244.86732,5256405.057038,-13090.909091,432384729.278713,17.6533203125
257543,1168443759158.3086,1.466547002337362e+22,8.710864,835962.433316,5358434.72628,-6701.298701,47747561415.83901,196.786376953125
257655,1168619565935.0781,1.1827420825478491e+20,7.31526,628562.250036,5284158.809087,-7000.0,1318685802.392269,36.94921875
257684,1168782255111.349,1.601047967352356e+20,7.402936,196735.148429,4981863.79641,-18857.142857,1490809032.010886,28.088134765625
257778,1169316681733.947,7.747073599437255e+19,7.192758,268095.851738,5076390.257944,-13714.285714,843320099.046674,22.95654296875
257798,1169390508240.1543,6.264617066901943e+20,7.79793,511605.234565,5242730.767522,-10800.0,5055305536.661362,116.879150390625
257975,1170328051139.1292,8.521979034612847e+19,7.22036,96382.300648,4781864.900687,-14400.0,866447197.173235,26.873779296875
258132,1171158899534.5747,8.53544688745511e+19,7.220818,580162.478054,5262534.180732,-3000.0,792803508.127911,22.6328125
258148,1171258129761.327,2.0591650601496042e+20,7.475794,720783.228606,5311995.959691,-4000.0,1554812060.822934,33.933349609375
258177,1171355219151.8142,3.2641385984612585e+20,7.609179,138106.117933,4917395.37288,-18000.0,3422896032.929059,45.30615234375
258687,1173902870729.68,8.423349962719911e+20,7.883657,314781.22835,5107227.195151,-12600.0,6275587320.387875,97.0322265625
258698,1173914917163.5374,5.198036173476679e+19,7.077226,589798.753225,5273718.403525,-7000.0,639252011.987876,25.565673828125
258803,1174443805219.495,1.0948789991288221e+20,7.292911,432154.253267,4875978.495318,-8307.692308,1123498511.631307,28.74462890625
258829,1174580532098.178,7.966458491759659e+19,7.200844,140930.51677,4970909.220102,-9000.0,1004154432.903374,23.2900390625
258889,1174826986532.7031,9.317903402059063e+19,7.246212,677340.538434,5322034.548569,-12000.0,943068299.812119,21.3056640625
258941,1175020046149.629,7.747501670308866e+19,7.192774,721211.357114,5334130.545575,-12272.727273,1039225918.638767,32.559814453125
259116,1175819341479.0615,7.568440701764982e+19,7.186004,853467.72905,5896187.054658,-11700.0,531337522.367314,14.641845703125
259124,1175845108355.5203,1.318016059726454e+20,7.346614,789183.749582,5389518.873718,-15428.571429,1881670675.275664,37.52880859375
259147,1175934238238.6445,7.425425582062772e+19,7.180481,536025.387832,5256125.859315,-11000.0,948328361.81074,24.990478515625
259186,1176079970216.625,1.579436534328124e+20,7.399001,1183198.947944,5848559.517298,-16675.324675,2044063180.348792,34.49072265625
259269,1176487957631.2341,1.1436749314840106e+20,7.305535,450124.671351,5148117.151485,-13153.846154,997430026.918092,31.092529296875
259304,1176667594685.1729,1.164704401596427e+20,7.31081,622860.981716,5219986.817972,-12000.0,1473561091.349497,49.1640625
259329,1176794882882.0435,1.8606149977232605e+20,7.446438,762357.673289,5368028.420935,-13090.909091,1686310146.605292,31.35693359375
259340,1176806608592.552,6.325549489759722e+20,7.800732,119327.596963,4882917.836954,-18000.0,4440000657.109788,53.427978515625
259351,1176857635096.5757,4.089120915997892e+20,7.67442,442909.515303,5193904.724316,-12600.0,3198252920.29652,44.03515625
259551,1177793658044.4143,2.0174670765224703e+20,7.469871,653950.686373,5364501.745576,-10800.0,1671053073.684571,41.520263671875
259559,1177812355433.3525,3.125589341581084e+20,7.596621,662266.131173,5373255.47807,-11000.0,2578083784.826405,69.345703125
259656,1178216531097.088,1.5804669882596485e+20,7.39919,720300.769572,5313321.504992,-12000.0,1470874524.576395,36.24609375
259744,1178524866965.0667,3.1401993362026613e+21,8.264638,38057.716541,4487008.963879,-19500.0,15960493214.310177,131.388427734375
259747,1178533892277.7493,4.867959870077025e+19,7.058231,625112.108625,5283854.121569,-7000.0,683679372.452084,15.911376953125
259813,1178889348966.0151,5.150940567487235e+19,7.074591,196929.247177,5012248.969151,-7200.0,713050691.269363,21.58642578125
259861,1179240601085.9624,1.4663748722172214e+20,7.377497,395956.206286,5034230.758948,-12600.0,1309640768.186816,48.340576171875
259870,1179279341864.3794,1.0471025876672697e+20,7.279993,546977.973363,5268786.941181,-9900.0,1217021098.915854,30.779541015625
