,t0,m0,mw,x,y,z,area,dt
21295,156985593054.65405,2.7161000238295273e+20,7.555964,175989.094526,4950108.390548,-19000.0,2016539243.012342,61.89141845703125
21342,157393402972.70987,4.068397423933658e+19,7.006282,840639.734738,5509318.289877,-10800.0,521028200.75893,22.79193115234375
21388,157738795777.6537,1.4148587109587688e+20,7.367142,637742.866551,5287370.095277,-12000.0,1124026811.14689,57.094390869140625
21389,157738840270.63553,2.459129967259928e+20,7.527188,582885.268422,5289722.00851,-11700.0,1617827530.974541,47.943695068359375
21442,158173260378.38263,2.63663260341228e+20,7.547366,652303.996199,5286878.99023,-13000.0,1479158487.084843,52.697021484375
21678,159895542279.171,1.6970057451194427e+20,7.419789,181846.046819,4957012.890588,-20000.0,1413222589.51535,54.170440673828125
21735,160324753603.1592,4.052540385821188e+19,7.005152,947039.711476,5734403.784906,-9900.0,333969132.963587,17.5859375
21800,160747274414.81213,4.780566117814955e+19,7.052986,718091.478698,5257188.826399,-9818.181818,406777341.826043,30.064727783203125
21825,160940673774.73453,5.1613019721870385e+19,7.075173,1042469.602469,5925304.62928,-9750.0,466393741.412386,23.203857421875
21923,161613225012.69427,8.648207368748e+19,7.224617,558752.301131,5264494.966744,-11000.0,927726546.444822,50.094818115234375
21967,161859647955.7387,4.279172980320237e+19,7.020907,1026896.162808,5913518.34311,-4500.0,414305314.471773,21.7623291015625
21973,161898332653.86282,7.874291288348718e+19,7.197474,768752.262799,5404915.103333,-19480.519481,950903156.67792,37.48260498046875
21983,161965245051.3862,1.3953845575316238e+21,8.029796,510084.622653,5242890.268311,-9000.0,8407591377.736415,284.9307861328125
22155,163233578184.58316,1.5636274798946333e+20,7.396089,594155.017615,5283834.49657,-13000.0,1019780142.483005,33.52178955078125
22255,163812415287.89758,4.221530541116921e+19,7.01698,146284.296012,4979058.517757,-6125.0,390614649.567836,21.908203125
22451,165076545074.84912,6.330784964820472e+19,7.134305,1024060.510488,5868439.374408,-3750.0,545439778.716665,20.234649658203125
22454,165091059537.69342,5.987976814045014e+19,7.118187,101428.251652,4820365.854683,-19000.0,757337183.071953,47.0728759765625
22488,165287515749.99646,6.141250529246625e+19,7.125505,1088992.416935,5877027.37373,-12750.0,623179687.002748,23.201690673828125
22506,165419911922.3681,3.987659561196087e+19,7.000479,877589.015579,5545819.537191,-4500.0,321030357.988252,30.32293701171875
22596,166102919026.01468,3.254442914332459e+20,7.608318,717382.642007,5327026.615221,-12272.727273,2626519212.468475,94.02560424804688
22597,166102919159.1201,5.811168444713724e+19,7.109509,736937.398178,5321358.05531,-13000.0,482597093.551399,21.194305419921875
22674,166626566123.15164,7.270079361272009e+19,7.174359,176873.916934,5055031.993564,-11700.0,430942441.526199,23.986328125
22784,167424489860.41144,1.2120009011033665e+20,7.322335,790593.27541,5385324.719386,-10917.748918,908359196.568814,31.621490478515625
22822,167684455774.24176,2.2876023057187835e+20,7.506254,651167.222709,5286678.00497,-13000.0,1471869576.120699,56.377655029296875
23006,168922440618.64447,7.530857769647085e+20,7.85123,837904.987296,5352804.787712,-5766.233766,4949707471.95377,84.73321533203125
23097,169356220212.9447,1.4300611784455018e+21,8.036903,511009.156448,5243582.055298,-9000.0,8439589005.06748,278.8907470703125
23123,169484154279.9279,2.5956287684534764e+20,7.542828,654546.764491,5363650.457801,-12600.0,1674286333.640544,64.61880493164062
23139,169595926120.18057,6.52391275676959e+19,7.143005,870931.344102,5627930.177703,-11700.0,567601346.802977,26.141265869140625
23173,170018828059.27393,5.182876009458267e+19,7.076381,1049392.406143,5894268.022384,-7500.0,544138211.173985,25.4140625
23228,170373999603.26712,4.43853987075078e+19,7.031493,583381.1717,5263814.746927,-3000.0,501428708.815402,34.02984619140625
23292,170775549415.00818,3.863015993631422e+20,7.657951,664386.164327,5374079.666056,-13000.0,2459805350.883329,96.06362915039062
23429,171515090773.70865,5.22449487016529e+19,7.078696,591530.619721,5273725.07154,-12000.0,687884673.703818,34.990325927734375
23436,171558425145.77835,2.883202170509604e+20,7.57325,1173769.030967,5855665.469428,-18545.454545,2383877903.157837,51.03289794921875
23456,171652818380.8333,7.987286832868773e+19,7.2016,903894.750377,5648661.242748,-13500.0,820972843.668419,34.274810791015625
23478,171809232560.12793,8.083236271223978e+20,7.871724,962091.248279,5511968.2895,-14493.506494,5346394032.991549,59.7803955078125
23596,172600496807.5843,7.757433513896211e+19,7.193145,1011124.680675,5623755.955897,-12214.285714,740337821.857392,36.03973388671875
23695,173297771017.3119,1.2403173529150898e+20,7.329022,528681.764012,5254580.0459,-6000.0,1217432258.27756,45.43499755859375
24074,175910759936.42557,1.2974172781979346e+21,8.00872,511009.156448,5243582.055298,-9000.0,8430761118.634823,304.99786376953125
24119,176118058451.2759,3.1013971430443015e+21,8.261038,23286.533255,4430262.463844,-17000.0,15365145846.737375,309.9241638183594
24231,176830464570.818,1.397535504976833e+21,8.030242,175989.094526,4950108.390548,-19000.0,7448926623.929095,150.59051513671875
24271,177003701341.83054,2.5327672646844986e+20,7.53573,655793.550883,5287347.730287,-11000.0,1485109441.223046,49.53863525390625
24543,178538210183.16418,1.660593861770686e+20,7.413509,589027.004143,5276948.872894,-11000.0,1391733711.008755,43.3294677734375
24575,178676708808.92,8.143631737071221e+19,7.207212,1034672.179644,5897907.081422,-4500.0,638103540.711129,30.873748779296875
24707,179457738177.9911,2.9428972600841185e+20,7.579183,679602.528341,5341681.883239,-13000.0,1699692108.869502,61.63055419921875
24783,180008824271.56018,2.8181203134170146e+20,7.56664,692110.082865,5346143.289316,-10000.0,1623708613.784379,57.329315185546875
24784,180008827907.04907,3.229117544526783e+20,7.606056,764865.265271,5367958.82277,-10636.363636,2027530431.071226,54.191558837890625
24785,180008828135.58823,5.0074316923644625e+19,7.06641,777574.597171,5360855.020002,-10636.363636,485656273.680429,21.397003173828125
24842,180285107431.41995,2.3769339179225635e+20,7.517345,612392.373504,5228692.719413,-6750.0,2188275386.430779,89.8411865234375
24950,180977190868.11478,7.242840432461406e+19,7.173273,262523.769437,5087513.547102,-8142.857143,663406795.454958,32.263031005859375
24973,181122648218.98856,5.955893778349415e+20,7.783298,796070.736739,5386412.216227,-14337.662338,4872962553.379177,82.30657958984375
25134,182277269730.68802,5.185247920307606e+19,7.076513,585086.504276,5282075.975233,-3000.0,544075330.842636,28.560577392578125
25202,182702770351.6841,8.049906924421354e+19,7.203861,1035510.55089,5904744.158014,-10500.0,853456102.221295,31.977508544921875
25314,183311104695.81616,1.4453443299551203e+21,8.039981,511605.234565,5242730.767522,-10800.0,8481045935.676288,272.8357849121094
25315,183311973020.22165,2.0353055391878162e+20,7.47242,533782.775692,5260560.883142,-10800.0,1642469302.502324,35.68450927734375
25622,185294823162.96918,1.4930667130397072e+20,7.382719,653906.079662,5303991.59149,-5400.0,980813601.419436,34.399688720703125
25788,186105075395.77884,4.9078589516960445e+20,7.727261,296455.819132,4991497.172756,-3600.0,1828241777.840413,75.42816162109375
25813,186263639529.78192,1.4000567396170878e+20,7.364097,643306.957343,5304335.978742,-14000.0,1173647878.170864,56.96173095703125
25919,186889208049.40363,5.923003328345888e+19,7.115028,1014539.220765,5818478.758865,-12000.0,647177837.116401,27.900482177734375
25948,187039877153.99838,9.296537059834418e+19,7.245547,806042.785148,5350281.34046,-7000.0,747964539.006232,42.328765869140625
26040,187559270530.0388,2.4692425770523902e+20,7.528376,650898.095685,5285761.926236,-8000.0,1493828905.212538,49.701904296875
26166,188489687167.49374,1.13233188727725e+20,7.302649,515145.748259,5244096.283493,-12600.0,1099031298.052091,54.8739013671875
26185,188612988780.44748,3.9850282727033576e+20,7.666954,230270.717825,5049551.379543,-13285.714286,1917041422.043572,57.689727783203125
26259,189123513337.70508,9.49230798159839e+19,7.251581,558752.301131,5264494.966744,-13000.0,947761813.151782,38.848907470703125
26445,190254163091.29364,2.1362040602157548e+20,7.486428,670521.705831,5255616.102527,-12272.727273,994046213.517307,40.295745849609375
26500,190450670657.0644,2.3155208795951745e+22,8.843099,904046.85005,5501548.331932,-18857.142857,44694276588.24491,177.5831298828125
26519,190454362003.8367,6.578525560483361e+19,7.145419,844023.462874,5519143.973979,-10800.0,671380951.619985,26.25921630859375
26553,190715743519.73618,3.1473522915219137e+21,8.265297,1181627.295115,5849743.842653,-16987.012987,13897527400.164425,153.64364624023438
26600,190889043097.58212,4.124825066690934e+19,7.01027,1025183.982181,5810489.590477,-6000.0,487998652.859573,20.199310302734375
26764,191867014487.08875,4.145714952350198e+19,7.011733,994418.566574,5594532.012575,-5400.0,367180455.392952,20.30926513671875
26782,192041840217.26712,8.708484240169008e+19,7.226628,608168.850268,5274633.618544,-9000.0,677357429.24115,22.969207763671875
26788,192052861619.07016,1.550339855550738e+20,7.393618,580944.696085,5287474.086496,-12600.0,1017363940.955612,27.62530517578125
26815,192262956003.62137,4.821417255750403e+19,7.05545,772975.236248,5376964.537163,-11454.545455,637082782.887553,44.2490234375
26857,192524580815.49692,2.32110490743188e+20,7.510463,179875.536154,4958468.980882,-18285.714286,1514785764.270437,48.67333984375
26923,193127491842.78735,1.9587859612646205e+21,8.127991,197525.325295,5011397.681375,-9000.0,8486772598.254374,236.08428955078125
27127,194594689039.06866,1.0385251059566962e+20,7.277611,19542.009505,4426819.635724,-15000.0,1032825578.309042,35.492767333984375
27163,194814953435.09,4.175285423609097e+19,7.013791,1060123.982987,5844299.232296,-6000.0,381961844.568054,17.364288330078125
27179,194856449488.1307,7.100683433429481e+19,7.167533,715597.425718,5323625.762913,-13090.909091,714255888.391295,24.64166259765625
27265,195306356198.49826,1.7071665768762474e+20,7.421517,661143.120602,5233551.555962,-12272.727273,1011878864.787604,60.023406982421875
27285,195456001486.92297,4.376032111261055e+19,7.027387,758729.759229,5407956.551007,-13000.0,539860656.409794,25.839874267578125
27403,196261265471.2903,2.390982162041872e+20,7.519051,651167.222709,5286678.00497,-13000.0,1482322226.956568,53.27685546875
27412,196313569457.07907,2.016852656636924e+20,7.469783,745310.407641,5356153.542987,-13090.909091,1651952493.538019,51.204498291015625
27414,196333316488.11984,1.2604570674886546e+20,7.333685,640113.73553,5313921.931404,-14000.0,808931879.258075,28.856964111328125
27530,197184164902.10074,2.7135740282244085e+20,7.555694,176182.753848,4949216.065678,-19500.0,2104648798.962156,50.0242919921875
27673,198202021579.81155,5.0475026202870194e+19,7.068718,268821.512977,5012647.981322,-14000.0,415527667.922347,30.0948486328125
27903,199427923102.11566,4.545484549964081e+19,7.038387,1018846.691007,5633775.361323,-3214.285714,418874259.722434,23.6888427734375
27923,199523055542.09805,1.4046623327350443e+20,7.365048,1184680.848621,5771566.563615,-3327.922078,736632494.971024,35.749267578125
28015,200078086247.3977,2.7487362232746905e+20,7.559422,196533.01705,5007468.222903,-10800.0,2075474841.233075,85.1485595703125
28137,200788007964.5229,8.547351894584564e+19,7.221221,602032.859683,5285640.015785,-13000.0,671492423.873539,25.86114501953125
28144,200794890810.50043,4.69034120229425e+19,7.04747,1044442.098025,5918840.031481,-3750.0,647458095.970533,22.798126220703125
28184,200992859104.62662,8.73959876438732e+19,7.227661,537704.136024,5256551.947207,-12000.0,838351601.347236,37.7415771484375
28327,201735671360.65286,1.1447346403888095e+20,7.305803,588906.389384,5277280.259219,-13000.0,908841804.707869,35.6455078125
28396,202127301639.91364,5.466247672375682e+19,7.091793,756291.742244,5328806.937947,-7000.0,468527945.203593,21.346710205078125
28464,202512146838.8434,1.3430913272952544e+21,8.018737,501217.248987,5234422.297521,-11700.0,6683712689.406613,180.3043212890625
28482,202662497163.28577,6.0253026538626605e+19,7.119986,1012466.156506,5792295.36568,-13500.0,664900798.829742,19.8182373046875
28504,202752829564.47742,6.530198079244502e+19,7.143284,773755.699142,5376184.074269,-9818.181818,581890043.928882,26.54736328125
28529,202810197174.53952,4.590175272074756e+21,8.374553,34330.97914,4475649.3833,-18500.0,17245043396.13446,229.98699951171875
28546,202921504600.89014,6.626446957437859e+19,7.14752,205205.493886,5035039.882209,-10000.0,611761181.80818,30.7840576171875
28689,203863128438.36346,1.0430786004164797e+21,7.945545,137058.657856,4910148.113224,-19500.0,4922275980.963772,93.11788940429688
28759,204386961565.90292,7.133293480241478e+19,7.16886,771204.492295,5335417.745794,-8250.0,766989786.552092,42.91259765625
28795,204537034181.8621,4.6369216198890406e+19,7.044153,788004.507021,5413541.776897,-10000.0,472927057.019668,27.28216552734375
28803,204555387645.5045,1.3306262133974263e+20,7.349371,677340.538434,5322034.548569,-12000.0,1028724276.181907,39.21258544921875
28873,205104608127.58435,1.0718344008458004e+20,7.286752,559235.990359,5268063.649848,-13000.0,1149209228.283239,42.46893310546875
29011,205857117327.47415,7.567651991658334e+19,7.185974,787008.924809,5381845.975656,-7740.25974,745156854.253876,40.955169677734375
29160,206846950948.69717,2.7849453693541853e+20,7.563211,651287.837467,5286346.618645,-11000.0,1480894111.338412,54.26214599609375
29288,207697003146.99915,1.0212906713561005e+21,7.939433,783774.130947,5398455.78609,-17142.857143,6079275229.099817,67.81015014648438
29334,207864024926.3868,5.828458103532008e+20,7.777036,607114.68008,5311101.740794,-11000.0,3135082902.593639,61.574859619140625
29371,207993715276.13602,5.0529604533362904e+20,7.735697,213964.874973,4900834.094469,-9900.0,2195175652.762915,100.01193237304688
29403,208317913403.72894,5.014764619617488e+19,7.066834,717846.258381,5328083.894293,-12272.727273,533035404.17215,26.259613037109375
29421,208480979136.67383,5.200926937069169e+19,7.077387,714345.881344,5260361.201802,-12272.727273,452256108.449956,27.420440673828125
29678,210086055140.8005,1.6430952191861882e+21,8.077108,251375.199116,5060044.079293,-9900.0,8605701068.530962,244.68402099609375
29819,210968728327.18713,2.6535160511548896e+20,7.549214,756659.210471,5362418.019765,-11454.545455,1881160503.250276,58.705810546875
29852,211149106112.53137,2.5377476002616862e+20,7.536299,1170625.725308,5858034.120138,-19168.831169,2178609111.207199,57.1915283203125
30075,212431169030.93057,6.237837294503273e+20,7.796689,938516.455837,5529733.169825,-19168.831169,4166871990.998948,63.33642578125
30111,212609797878.33755,6.705426648186095e+19,7.150951,637622.251793,5287701.481602,-14000.0,707686507.719933,45.66497802734375
30264,213619184511.72177,1.555931707656901e+20,7.39466,987996.22656,5532409.239381,-5668.831169,1029297111.09596,47.283355712890625
30501,214922237742.82544,3.9909511669400535e+19,7.000718,1043312.524881,5926406.283936,-7500.0,458452510.511104,20.3453369140625
30600,215646570358.84106,7.442275698556047e+19,7.181137,1030270.24626,5903043.491363,-9750.0,656442451.266515,23.777984619140625
30619,215765650430.62524,4.8795940649798874e+20,7.725589,661275.40215,5372662.427179,-11000.0,2911912832.996498,103.7738037109375
30724,216276225752.6657,7.602207977826307e+19,7.187293,561986.939069,5265734.316632,-13000.0,691652724.882678,23.836456298828125
30871,217093149805.26428,7.46743470367813e+19,7.182114,590953.280192,5273728.593112,-9000.0,645240517.014025,35.520660400390625
30875,217113910661.7864,8.10755252768172e+19,7.205927,775328.289446,5353716.707407,-12600.0,650089190.912719,31.878936767578125
30947,217449901902.60507,1.5459647426809925e+20,7.3928,578018.80482,5261675.177808,-3000.0,833506702.114098,27.41888427734375
30976,217617131564.68527,2.83022524542508e+20,7.567881,655672.936125,5287679.116612,-13000.0,1616847308.835119,42.566619873046875
30978,217620446473.05878,1.3940815414502545e+21,8.029525,513357.513905,5246650.14682,-7200.0,8422189365.136761,278.8562927246094
31070,218135432824.02344,4.561473414917901e+19,7.039403,902769.764232,5668174.711298,-13500.0,461606249.041772,27.73272705078125
31320,219277296618.24707,1.088540305991444e+20,7.29123,186970.090752,5058840.857132,-11700.0,565969476.191292,26.794769287109375
31393,219682546204.2218,1.699033413944742e+20,7.420135,134120.685483,4989359.334027,-1285.714286,1393927575.890341,47.128936767578125
31457,220062338055.99673,5.5235173027470926e+19,7.09481,597865.266306,5279672.966408,-9000.0,570660940.074967,20.3017578125
31501,220366295327.22742,5.682302818023084e+19,7.103016,25285.668273,4424634.076417,-19000.0,697451797.367624,28.756134033203125
31588,220851479581.72498,2.1792055685104743e+20,7.492199,170352.039007,4946080.536893,-19000.0,1598167783.092206,40.443084716796875
31742,221683766100.13596,4.659167042299645e+19,7.045539,816279.721288,5376004.501716,-4362.06218,525655694.055156,47.29132080078125
31752,221742162695.1206,8.083766064913397e+19,7.205076,720187.516974,5330394.473081,-10636.363636,853698865.518317,31.2930908203125
31911,222543517424.93747,1.1652253928462218e+20,7.31094,780784.266083,5381169.839147,-11700.0,1009799064.912456,36.963226318359375
32060,223343468248.02258,5.953925060149495e+22,9.116536,1101328.301992,5754155.170514,-18545.454545,117501653745.94318,493.8768615722656
32165,223485347112.35327,1.7216654280548037e+20,7.423966,177777.25994,4960969.609098,-16000.0,1417820415.313803,55.843780517578125
32192,223688598941.77448,6.369690081151124e+19,7.136079,1036827.151524,5884105.476943,-9000.0,622577936.914357,20.6783447265625
32194,223688826385.59082,9.229403293068108e+19,7.243449,1051172.405261,5892488.023266,-4500.0,571296616.708961,16.7093505859375
32330,224736072825.43246,1.402516574830308e+21,8.031272,515145.748259,5244096.283493,-12600.0,8404280882.090532,286.8307189941406
32333,224738026480.83652,6.802077615799341e+19,7.155094,612308.653392,5283526.605719,-9000.0,673554119.723692,31.222442626953125
32399,225421070296.42963,5.0804502761676325e+19,7.070601,1001554.006373,5863368.096703,-4500.0,508544692.790247,22.648284912109375
32411,225474303616.25977,1.900417743131093e+20,7.452566,559235.990359,5268063.649848,-13000.0,1747393336.924155,70.98211669921875
32471,226068095451.0015,2.6163259622364745e+20,7.545128,773635.064984,5378731.896065,-12272.727273,1718764714.025354,51.553375244140625
32568,226884704245.96225,1.4427782919382185e+20,7.3728,579113.567082,5286067.00683,-12600.0,989902099.153373,30.758575439453125
32581,227023116201.15698,1.5212042832761592e+20,7.388125,607588.154541,5287209.668651,-13000.0,1104651622.941472,37.467010498046875
32642,227657820656.50607,2.455623135360815e+20,7.526774,652303.996199,5286878.99023,-13000.0,1493796591.907461,51.210723876953125
32767,228761751227.2607,4.932769355679891e+19,7.062061,954790.694842,5736070.416008,-12600.0,500517802.392769,28.337493896484375
32914,229829728843.4593,1.666828470236179e+20,7.414594,803605.705142,5351191.710269,-14000.0,1214449851.559484,50.0081787109375
33003,230504504867.99017,4.094311158551702e+21,8.341454,60529.596449,4603800.864055,-19500.0,15684025835.173468,130.30252075195312
33022,230573677994.6039,4.0473274934764315e+19,7.004779,702253.402177,5335827.181365,-11700.0,466630088.818517,26.882843017578125
33134,231288465997.5293,6.280929895061248e+19,7.132016,585878.501124,5275471.681628,-9000.0,624317283.431054,31.88690185546875
33216,231892818218.07684,1.2455671858220753e+21,7.996911,113270.702881,4868364.107838,-18500.0,6093302045.282074,72.4239501953125
33299,232442092661.9631,1.5709169054445787e+21,8.064102,202005.26164,5016708.457968,-11700.0,8588098752.79616,286.9158020019531
33366,233031864119.2581,7.29811232821276e+19,7.175474,553948.172117,5262515.220499,-12000.0,733942728.215534,25.10101318359375
33376,233093291376.0164,5.530349897038268e+19,7.095168,1023511.602981,5894635.880681,-3000.0,506775525.956704,27.008331298828125
33487,233941187376.6989,4.780040179365645e+19,7.052954,720862.094748,5330506.716011,-9818.181818,502154155.175333,32.23382568359375
33489,233962580173.21173,2.0602039309132782e+20,7.47594,671385.48054,5308344.507828,-11700.0,1264434157.488242,32.975433349609375
33590,234784987981.29102,5.853391736068961e+19,7.111605,775639.249956,5401808.445842,-18389.61039,885841434.630008,58.763275146484375
33652,235249363865.8619,4.291783090653192e+19,7.021759,1013114.112176,5825545.382926,-11250.0,458521632.365826,30.81744384765625
33719,235708663056.3865,4.5174295139330425e+19,7.036594,877166.420036,5633299.443891,-6300.0,416497975.742349,24.833160400390625
33811,236217138496.56958,2.0842978236513164e+20,7.479307,652303.996199,5286878.99023,-13000.0,1490663159.836037,77.26376342773438
33859,236551699077.68,8.703008559177487e+19,7.226446,589221.565788,5273704.692365,-12000.0,692983711.66339,32.680633544921875
34005,237457292501.36423,2.1247086260570158e+20,7.484866,598664.731762,5215259.757136,-5062.5,1748204974.970329,34.376983642578125
34007,237457930107.15396,2.006051894130452e+20,7.468228,579390.942809,5215664.800515,-9000.0,1505948842.843567,44.35504150390625
34148,238327836203.83502,2.6160967701156145e+20,7.545103,608837.13788,5311280.624347,-14000.0,1654498066.116452,57.175628662109375
34206,238671465946.27655,1.2170391011852177e+20,7.323536,968900.083901,5640940.67951,-4000.0,1005332180.655874,45.66058349609375
34308,239377714201.11908,6.433107107647977e+20,7.805614,292405.122705,4982973.954146,-7200.0,2369909871.666985,78.44146728515625
34449,240303128261.07608,7.298162657371146e+19,7.175476,590758.668851,5283152.856133,-13000.0,620853254.420239,22.660980224609375
34462,240379946011.26245,1.4532599736136704e+21,8.041562,511009.156448,5243582.055298,-9000.0,8376408350.858259,269.7767639160156
34495,240575456922.6753,2.600351090786473e+20,7.543355,771514.351013,5373544.031853,-9818.181818,1690756974.458953,52.855743408203125
34500,240575469591.04333,4.159689925811499e+19,7.012707,784631.262827,5359870.187638,-6545.454545,457051811.020095,31.445953369140625
34566,240814291699.27243,2.838458180019333e+20,7.568722,653950.686373,5364501.745576,-10800.0,1669008125.212785,61.5885009765625
34654,241334453351.76358,2.7887922361467702e+20,7.563611,175989.094526,4950108.390548,-19000.0,2359897335.324512,66.19448852539062
34852,242721109838.89523,2.220634195599589e+20,7.497651,759777.400474,5408442.115607,-13000.0,1518502177.017127,44.50701904296875
34900,242996006188.5997,7.898738034205221e+19,7.198372,785453.868675,5379526.309928,-4500.0,802560733.424371,40.198089599609375
35006,243692924518.9341,7.779380122527189e+20,7.86063,952661.331302,5519074.24163,-16363.636364,5258299563.405912,78.87759399414062
35136,244422995065.28488,6.318317626332995e+19,7.133734,715938.090077,5257972.59576,-6545.454545,470965564.863632,28.34375
35141,244449039984.71823,1.2738483409017499e+20,7.336745,568159.294365,5280585.445088,-9900.0,1110802328.049495,41.7420654296875
35192,244725128907.5519,5.239260307791723e+19,7.079513,751121.465642,5327856.029682,-14000.0,465691728.020113,21.92352294921875
35255,245093303568.25186,6.75452670522873e+19,7.153063,720081.631854,5331287.178904,-11454.545455,719749583.088659,32.62451171875
35398,246026637150.58386,2.486967255096778e+20,7.530447,652303.996199,5286878.99023,-13000.0,1542691239.405876,54.34686279296875
35410,246111449920.40152,2.8886346340878415e+20,7.573795,1175791.136466,5853419.026308,-18077.922078,2380428007.494802,69.29971313476562
35427,246271743605.7532,1.5510359208199064e+21,8.060415,839706.114815,5357696.719499,-6233.766234,8147962636.814065,84.9739990234375
35442,246395606773.7732,4.332373851971817e+19,7.024484,198121.403413,5010546.393599,-10800.0,485805601.316311,23.68804931640625
35454,246506448486.48294,7.182003999222865e+19,7.17083,1010296.887617,5780910.85683,-3750.0,823003516.335455,29.384735107421875
35539,247212440961.3572,6.339910439620036e+19,7.134722,558752.301131,5264494.966744,-13000.0,612299845.911272,24.234771728515625
35579,247437398336.8997,6.077155011235968e+19,7.122467,1010928.364422,5855962.443463,-2250.0,692302524.154916,27.06829833984375
35654,247959415828.02667,1.42649621710433e+21,8.03618,512797.390801,5241028.19197,-14400.0,8179645779.833654,261.6905822753906
35752,248701806515.50784,6.835564632261764e+19,7.156516,25621.821835,4422376.553102,-19500.0,775208247.749825,35.122589111328125
35778,248862638759.63577,7.733620335851913e+19,7.192255,692454.551707,5345732.767336,-8000.0,652584881.871043,32.51495361328125
35958,250096515979.2524,2.0776325141960743e+20,7.478379,531655.074978,5322029.178273,-12600.0,1197041583.064699,60.841827392578125
36029,250463831553.92538,1.5441128720542892e+20,7.392453,589798.753225,5273718.403525,-13000.0,1228179215.270696,50.9764404296875
36061,250720526300.45908,4.047933991490327e+19,7.004822,194778.147159,5007242.475963,-8100.0,478926667.178803,26.919097900390625
36366,252740230788.61438,1.3279333492414407e+20,7.348784,581847.160191,5288194.34533,-12600.0,963918268.206196,36.158721923828125
36425,253117320666.326,2.622314665320987e+20,7.54579,774364.058814,5378809.182942,-11454.545455,1984925624.730018,82.29119873046875
36513,253732782817.11835,7.203188737218105e+19,7.171683,1031303.382738,5903557.926434,-9750.0,717574315.765301,36.20452880859375
36550,253976304934.0474,9.62407680948703e+19,7.255573,1016891.948523,5626251.185553,-10928.571429,874798327.446848,29.3839111328125
36750,255097864226.8757,1.9014805038851447e+20,7.452728,170468.66112,4996639.928062,-13285.714286,1275786030.389211,48.50152587890625
36797,255295831753.60306,9.161912923149694e+20,7.907991,193585.990923,5008945.051515,-4500.0,5709005770.929502,213.1470947265625
36833,255554099411.88425,4.710237995012268e+20,7.715362,512201.312683,5241879.479746,-12600.0,2887146369.923685,92.65890502929688
36890,255946863012.9176,2.5706332517532582e+20,7.540027,652514.068592,5287148.426793,-4500.0,1584851579.057013,51.43878173828125
36899,256006518639.7743,1.9694912337361545e+20,7.462903,173580.707512,4965970.86553,-11428.571429,1482357817.419702,51.264251708984375
36997,256596021216.0989,5.550350009314731e+19,7.096214,783397.418886,5379138.751291,-5400.0,554897458.298283,29.677825927734375
37007,256654290297.40958,4.498988606517502e+19,7.03541,780030.449448,5399193.792871,-17610.38961,602227818.486791,29.8787841796875
37084,257025840408.8424,1.1956430149325308e+20,7.318401,391078.65052,5072337.859587,-12000.0,696904042.378235,46.61602783203125
37284,258240326917.15323,1.0905432263332838e+20,7.291762,536025.387832,5256125.859315,-13000.0,1036951188.42946,36.329498291015625
37321,258342074547.7702,1.4290734520846623e+20,7.370036,661275.40215,5372662.427179,-11000.0,1110115574.915355,58.3582763671875
37346,258500531592.8807,4.979192448080032e+19,7.064773,205037.464762,5034360.402142,-13000.0,488403035.972856,25.238494873046875
37386,258737694278.93576,4.740267841555344e+21,8.383869,44166.577099,4518758.218296,-19500.0,18128242421.44232,209.54898071289062
37424,258965883273.2613,5.696815932295898e+19,7.103755,753055.114356,5387034.597526,-5000.0,596555092.144427,37.9866943359375
37717,260511663224.9116,6.284228426054854e+20,7.798835,823760.11183,5363463.715907,-8571.428571,4747665677.78391,94.05581665039062
37798,260964959732.3421,1.581789088360807e+20,7.399432,626384.403878,5283605.273636,-5000.0,1211778066.420051,50.242156982421875
37836,261189737616.62976,4.575540976525068e+19,7.040295,195218.729715,5012919.745975,-3600.0,537737694.257193,26.618804931640625
37885,261477650631.97083,8.286085331156705e+19,7.212233,582288.97573,5206466.170028,-11250.0,671454236.414396,57.627655029296875
37928,261770340315.43243,1.3924413813182114e+21,8.029185,138715.586177,4913190.248747,-19500.0,6724292540.924134,99.86447143554688
38072,262777058282.01724,6.834443417376918e+19,7.156469,627136.522704,5311107.827935,-13000.0,641724824.174483,36.951904296875
38085,262845241960.11676,1.452624024354448e+21,8.041435,509590.203758,5240577.979254,-11700.0,8349329393.624949,258.0887756347656
38179,263504949157.45276,3.236994093375787e+20,7.606761,613579.845683,5289310.286713,-4000.0,2654939336.094456,76.63812255859375
38258,263866931841.25464,6.28132989049211e+19,7.132034,1082694.060801,5908924.586733,-7500.0,575959247.132784,24.008392333984375
38338,264225162820.3689,2.1459958379499724e+22,8.821086,941983.520493,5526426.196021,-18389.61039,45677871234.38948,203.68353271484375
38432,264803273471.8575,4.640395928022263e+19,7.04437,988877.075928,5883147.565868,-11250.0,542850750.886,25.901611328125
38497,265219483331.86465,6.840811069384043e+19,7.156738,890001.859925,5626863.920332,-7200.0,594632457.098932,33.213104248046875
38574,265722000646.6453,9.032931585262274e+19,7.237219,582845.8315,5263598.542845,-8000.0,711104391.420152,36.27532958984375
38741,266869393557.23206,4.224385104374451e+19,7.017176,197962.132724,5014314.506647,-7200.0,476725807.803164,18.1563720703125
38752,266925891675.90845,3.291249196336503e+21,8.278241,1194200.51775,5840269.239813,-14493.506494,13288456693.61391,144.41226196289062
38774,266942053389.30908,1.1315014202927356e+20,7.302437,1036446.193752,5830755.141141,-12750.0,1254181024.428225,71.04861450195312
